0,iframe
Bye bye my blue 백예린 (Yerin Baek),https://www.youtube.com/watch?v=WbhK3wMXluE&pp=ygUmQnllIGJ5ZSBteSBibHVlIOuwseyYiOumsCAoWWVyaW4gQmFlayk%3D
SUMMERIDE 박재범,https://www.youtube.com/watch?v=H9W-eS-pQts&pp=ygUTU1VNTUVSSURFIOuwleyerOuylA%3D%3D
party (SHUT DOWN) (Feat. 크러쉬) 식케이 (Sik-K),https://www.youtube.com/watch?v=1_BTuzaRHYU&pp=ygU1cGFydHkgKFNIVVQgRE9XTikgKEZlYXQuIO2BrOufrOyJrCkg7Iud7LyA7J20IChTaWstSyk%3D
Is It Love? (Feat. MOON) (Prod. GXXD) 식케이 (Sik-K),https://www.youtube.com/watch?v=1_BTuzaRHYU&pp=ygU1cGFydHkgKFNIVVQgRE9XTikgKEZlYXQuIO2BrOufrOyJrCkg7Iud7LyA7J20IChTaWstSyk%3D
"Deja Vu (Prod. BIG Naughty (서동현)) sokodomo, 박재범, MVP, BIG Naughty (서동현)",https://www.youtube.com/watch?v=1_BTuzaRHYU&pp=ygU1cGFydHkgKFNIVVQgRE9XTikgKEZlYXQuIO2BrOufrOyJrCkg7Iud7LyA7J20IChTaWstSyk%3D
Muse 릴러말즈 (Leellamarz),https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
"오늘밤엔 (Feat. Ugly Duck) 박재범, KIRIN (기린)",https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
Exotic & Toxic 식케이 (Sik-K),https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
Stay Beautiful JAMIE (제이미),https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
"끊었어? (demo) Chan (찬), 기원 (Giwon)",https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
"색깔은 베이지 느낌은 벨벳 JMR, ONDD",https://www.youtube.com/watch?v=3DYlsJQuz5g&pp=ygVZRGVqYSBWdSAoUHJvZC4gQklHIE5hdWdodHkgKOyEnOuPme2YhCkpIHNva29kb21vLCDrsJXsnqzrspQsIE1WUCwgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
That Body (Feat. 장한나) YSAP,https://www.youtube.com/watch?v=2HWFsVTEMH0&pp=ygUgVGhhdCBCb2R5IChGZWF0LiDsnqXtlZzrgpgpIFlTQVA%3D
"그대로 가 Jayci yucca (제이씨 유카), SLO (슬로)",https://www.youtube.com/watch?v=vLyVpOuj9p4&pp=ygU66re464yA66GcIOqwgCBKYXljaSB5dWNjYSAo7KCc7J207JSoIOycoOy5tCksIFNMTyAo7Iqs66GcKQ%3D%3D
"비몽사몽 (feat. 픽보이 (Peakboy), hiko) Otis Lim",https://www.youtube.com/watch?v=dKMOrusCh1o&pp=ygU367mE66q97IKs66q9IChmZWF0LiDtlL3rs7TsnbQgKFBlYWtib3kpLCBoaWtvKSBPdGlzIExpbQ%3D%3D
Down (feat. DUT2) 장한나,https://www.youtube.com/watch?v=n5rvtyV0o0U&pp=ygUbRG93biAoZmVhdC4gRFVUMikg7J6l7ZWc64KY
Loose Change Devin Kennedy,https://www.youtube.com/watch?v=_5ch0QK9sqw&pp=ygUaTG9vc2UgQ2hhbmdlIERldmluIEtlbm5lZHk%3D
Like I Do J.Tajor,https://www.youtube.com/watch?v=qmnLglzSjKo&pp=ygURTGlrZSBJIERvIEouVGFqb3I%3D
Love U Like That Lauv,https://www.youtube.com/watch?v=qmnLglzSjKo&pp=ygURTGlrZSBJIERvIEouVGFqb3I%3D
Hell & Never Back Bellah Mae,https://www.youtube.com/watch?v=AT-aiNLtNUs&pp=ygUcSGVsbCAmIE5ldmVyIEJhY2sgQmVsbGFoIE1hZQ%3D%3D
Old Boyfriends Phillip Vo,https://www.youtube.com/watch?v=ufjEKcimewQ&pp=ygUZT2xkIEJveWZyaWVuZHMgUGhpbGxpcCBWbw%3D%3D
When The Love Falls David Hanson,https://www.youtube.com/watch?v=kkbr824LrM0&pp=ygUgV2hlbiBUaGUgTG92ZSBGYWxscyBEYXZpZCBIYW5zb24%3D
BACK ON TOP (feat. Griff) HONNE,https://www.youtube.com/watch?v=Svh_XX8MIrw&pp=ygUfQkFDSyBPTiBUT1AgKGZlYXQuIEdyaWZmKSBIT05ORQ%3D%3D
미안해 미워해 사랑해 Crush,https://www.youtube.com/watch?v=Z4qVfCi_lUI&pp=ygUj66-47JWI7ZW0IOuvuOybjO2VtCDsgqzrnpHtlbQgQ3J1c2g%3D
이별행동 이우,https://www.youtube.com/watch?v=mA2LlTawpHE&pp=ygUT7J2067OE7ZaJ64-ZIOydtOyasA%3D%3D
"내일 이별 김나영, 신용재 (2F)",https://www.youtube.com/watch?v=yE2nUG3WL_I&pp=ygUn64K07J28IOydtOuzhCDquYDrgpjsmIEsIOyLoOyaqeyerCAoMkYp
꽃잎이 떨어질 때쯤 (feat. 장정원) 김송연,https://www.youtube.com/watch?v=qG1aDvqksl8&pp=ygU26r2D7J6O7J20IOuWqOyWtOyniCDrlYzsr6QgKGZlYXQuIOyepeygleybkCkg6rmA7Iah7Jew
그려보다 박경태,https://www.youtube.com/watch?v=8W7Kq4LQ3_E&pp=ygUW6re466Ck67O064ukIOuwleqyve2DnA%3D%3D
그리움을 지워줘 한우석,https://www.youtube.com/watch?v=U2Db7XFDTvw&pp=ygUg6re466as7JuA7J2EIOyngOybjOykmCDtlZzsmrDshJ0%3D
마음대로 한솔,https://www.youtube.com/watch?v=oZsDOCqhcF0&pp=ygUT66eI7J2M64yA66GcIO2VnOyGlA%3D%3D
네가 없던 내 하루는 또 흐른다 정승수,https://www.youtube.com/watch?v=fFwceWvX23Y&pp=ygUz64Sk6rCAIOyXhuuNmCDrgrQg7ZWY66Oo64qUIOuYkCDtnZDrpbjri6Qg7KCV7Iq57IiY
그대 없는 밤 (Vocal by YEOUL(한여울)) 제이크오 (Jake.O),https://www.youtube.com/watch?v=NGRFrwKmOJM&pp=ygVD6re464yAIOyXhuuKlCDrsKQgKFZvY2FsIGJ5IFlFT1VMKO2VnOyXrOyauCkpIOygnOydtO2BrOyYpCAoSmFrZS5PKQ%3D%3D
이별 없는 사랑이 존재하긴 할까 (Vocal by 전철민) 제이크오 (Jake.O),https://www.youtube.com/watch?v=yMt30kBdYYU&pp=ygVW7J2067OEIOyXhuuKlCDsgqzrnpHsnbQg7KG07J6s7ZWY6ri0IO2VoOq5jCAoVm9jYWwgYnkg7KCE7LKg66-8KSDsoJzsnbTtgazsmKQgKEpha2UuTyk%3D
용가리도 하늘을 날고 싶어 이리와 내 꿈에 태워줄게,https://www.youtube.com/watch?v=0373veX3rS8&pp=ygVG7Jqp6rCA66as64-EIO2VmOuKmOydhCDrgqDqs6Ag7Iu27Ja0IOydtOumrOyZgCDrgrQg6r-I7JeQIO2DnOybjOykhOqyjA%3D%3D
우린 없지만 wont,https://www.youtube.com/watch?v=XCwfCACU2h4&pp=ygUV7Jqw66awIOyXhuyngOunjCB3b250
Time Train 이리와 내 꿈에 태워줄게,https://www.youtube.com/watch?v=Wirwe7pKIw8&pp=ygUsVGltZSBUcmFpbiDsnbTrpqzsmYAg64K0IOq_iOyXkCDtg5zsm4zspITqsow%3D
will 이리와 내 꿈에 태워줄게,https://www.youtube.com/watch?v=xQM7bKrlMUs&pp=ygUmd2lsbCDsnbTrpqzsmYAg64K0IOq_iOyXkCDtg5zsm4zspITqsow%3D
"작은 날 PATEKO (파테코), Jayci yucca (제이씨 유카), Kid Wine",https://www.youtube.com/watch?v=8tV3RIbVWek&pp=ygVH7J6R7J2AIOuCoCBQQVRFS08gKO2MjO2FjOy9lCksIEpheWNpIHl1Y2NhICjsoJzsnbTslKgg7Jyg7Lm0KSwgS2lkIFdpbmU%3D
"Rainy day (Feat. ASH ISLAND, Skinny Brown) PATEKO (파테코)",https://www.youtube.com/watch?v=R7L2QEm-BUY&pp=ygU9UmFpbnkgZGF5IChGZWF0LiBBU0ggSVNMQU5ELCBTa2lubnkgQnJvd24pIFBBVEVLTyAo7YyM7YWM7L2UKQ%3D%3D
"널 떠올리는 중이야 PATEKO (파테코), Jayci yucca (제이씨 유카), Kid Wine",https://www.youtube.com/watch?v=Htucd7RpclE&pp=ygVX64SQIOuWoOyYrOumrOuKlCDspJHsnbTslbwgUEFURUtPICjtjIzthYzsvZQpLCBKYXljaSB5dWNjYSAo7KCc7J207JSoIOycoOy5tCksIEtpZCBXaW5l
차가워 (Feat. GIST) Chan (찬),https://www.youtube.com/watch?v=jsoHoxgBluI&pp=ygUh7LCo6rCA7JuMIChGZWF0LiBHSVNUKSBDaGFuICjssKwp
너의 밤엔 크루셜스타 (CRUCiAL STAR),https://www.youtube.com/watch?v=cEYbeS5O8Zk&pp=ygUs64SI7J2YIOuwpOyXlCDtgazro6jshZzsiqTtg4AgKENSVUNpQUwgU1RBUik%3D
술없이는아무것도못하는놈 (With THAMA) 기리보이,https://www.youtube.com/watch?v=4UfI9T-sNwA&pp=ygU-7Iig7JeG7J2064qU7JWE66y06rKD64-E66q77ZWY64qU64aIIChXaXRoIFRIQU1BKSDquLDrpqzrs7TsnbQ%3D
곁에 있어주길 박재범,https://www.youtube.com/watch?v=YL-Mka8wQyg&pp=ygUd6rOB7JeQIOyeiOyWtOyjvOq4uCDrsJXsnqzrspQ%3D
너가 잘 지내는 것 같아 괜찮아 KURO,https://www.youtube.com/watch?v=F8gcSebFS3w&pp=ygUu64SI6rCAIOyemCDsp4DrgrTripQg6rKDIOqwmeyVhCDqtJzssK7slYQgS1VSTw%3D%3D
CASABLANCA (Prod. Color) LEON (딥상어),https://www.youtube.com/watch?v=_G3LGXB4mfk&pp=ygUpQ0FTQUJMQU5DQSAoUHJvZC4gQ29sb3IpIExFT04gKOuUpeyDgeyWtCk%3D
후... 이제는 한적해진 골목길 Otis Lim,https://www.youtube.com/watch?v=dKMOrusCh1o&pp=ygUw7ZuELi4uIOydtOygnOuKlCDtlZzsoIHtlbTsp4Qg6rOo66qp6ri4IE90aXMgTGlt
불면증 Rew,https://www.youtube.com/watch?v=p_CIC3gJl4U&pp=ygUN67aI66m07KadIFJldw%3D%3D
Vancouver 2 BIG Naughty (서동현),https://www.youtube.com/watch?v=-aqxQalWCfE&pp=ygUjVmFuY291dmVyIDIgQklHIE5hdWdodHkgKOyEnOuPme2YhCk%3D
Overtime J.O.Y,https://www.youtube.com/watch?v=43bQZD63uK0&pp=ygUOT3ZlcnRpbWUgSi5PLlk%3D
Crazy J.Tajor,https://www.youtube.com/watch?v=7-1kvWHPerk&pp=ygUNQ3JhenkgSi5UYWpvcg%3D%3D
LAST GOODBYE sunkis,https://www.youtube.com/watch?v=kWHnAz4V0Ic&pp=ygUTTEFTVCBHT09EQllFIHN1bmtpcw%3D%3D
Take All Night Conor Matthews,https://www.youtube.com/watch?v=aQQ7sNkZlOQ&pp=ygUdVGFrZSBBbGwgTmlnaHQgQ29ub3IgTWF0dGhld3M%3D
Girlfriend Adam Turley,https://www.youtube.com/watch?v=GP-EuGRqLOY&pp=ygUWR2lybGZyaWVuZCBBZGFtIFR1cmxleQ%3D%3D
"Not Like You Adam Turley, Mason Murphy",https://www.youtube.com/watch?v=Otn3ZK8t300&pp=ygUmTm90IExpa2UgWW91IEFkYW0gVHVybGV5LCBNYXNvbiBNdXJwaHk%3D
Falling Awake HIGHST,https://www.youtube.com/watch?v=HpNSM9jCFMM&pp=ygUURmFsbGluZyBBd2FrZSBISUdIU1Q%3D
thought we were Kevin Chung,https://www.youtube.com/watch?v=3SWh3HLPuh0&pp=ygUbdGhvdWdodCB3ZSB3ZXJlIEtldmluIENodW5n
California Ethan Dufault,https://www.youtube.com/watch?v=Qi--_LhS3T8&pp=ygUYQ2FsaWZvcm5pYSBFdGhhbiBEdWZhdWx0
I Just Wanted You Openside,https://www.youtube.com/watch?v=jSMu6B5BzMw&pp=ygUaSSBKdXN0IFdhbnRlZCBZb3UgT3BlbnNpZGU%3D
Sentimental Time Kevin Chung,https://www.youtube.com/watch?v=6TOVPHGyxAs&pp=ygUcU2VudGltZW50YWwgVGltZSBLZXZpbiBDaHVuZw%3D%3D
With or Without You Chris James,https://www.youtube.com/watch?v=HjO4Yd9vju4&pp=ygUfV2l0aCBvciBXaXRob3V0IFlvdSBDaHJpcyBKYW1lcw%3D%3D
Anyone's But Mine Conor Matthews,https://www.youtube.com/watch?v=bJqMAIpE_JU&pp=ygUgQW55b25lJ3MgQnV0IE1pbmUgQ29ub3IgTWF0dGhld3M%3D
So Bad Ethan Dufault,https://www.youtube.com/watch?v=UXrNueGhPhY&pp=ygUUU28gQmFkIEV0aGFuIER1ZmF1bHQ%3D
No Choice Fly By Midnight,https://www.youtube.com/watch?v=YKPBmG1B86Q&pp=ygUZTm8gQ2hvaWNlIEZseSBCeSBNaWRuaWdodA%3D%3D
Wish U 16,https://www.youtube.com/watch?v=GCWus0k8clQ&pp=ygUJV2lzaCBVIDE2
wave KIMI,https://www.youtube.com/watch?v=cmVtPqRDFwU&pp=ygUJd2F2ZSBLSU1J
good guys LANY,https://www.youtube.com/watch?v=ReoSr-MLrBg&pp=ygUOZ29vZCBndXlzIExBTlk%3D
Where Am I At MAX,https://www.youtube.com/watch?v=irx4uKw8Caw&pp=ygURV2hlcmUgQW0gSSBBdCBNQVg%3D
bad news LANY,https://www.youtube.com/watch?v=73OMoIUNMnQ&pp=ygUNYmFkIG5ld3MgTEFOWQ%3D%3D
Into the Open Finn Matthews,https://www.youtube.com/watch?v=J-XNHSMZTWM&pp=ygUbSW50byB0aGUgT3BlbiBGaW5uIE1hdHRoZXdz
"Crazier Things Chelsea Cutler, Noah Kahan",https://www.youtube.com/watch?v=wWYr-35O0Ww&pp=ygUpQ3JhemllciBUaGluZ3MgQ2hlbHNlYSBDdXRsZXIsIE5vYWggS2FoYW4%3D
"Why do u say (Feat. MOON, ASH ISLAND) Way Ched (웨이체드)",https://www.youtube.com/watch?v=Y93Jjvhz1jg&pp=ygU9V2h5IGRvIHUgc2F5IChGZWF0LiBNT09OLCBBU0ggSVNMQU5EKSBXYXkgQ2hlZCAo7Juo7J207LK065OcKQ%3D%3D
Runaway (feat. JAMIE) 오웰무드 (Owell Mood),https://www.youtube.com/watch?v=HE1USuYkWp8&pp=ygUvUnVuYXdheSAoZmVhdC4gSkFNSUUpIOyYpOybsOustOuTnCAoT3dlbGwgTW9vZCk%3D
UFO (Feat. Seori) GEMINI (제미나이),https://www.youtube.com/watch?v=KrJxXkOrEH0&pp=ygUnVUZPIChGZWF0LiBTZW9yaSkgR0VNSU5JICjsoJzrr7jrgpjsnbQp
"EVERYTHING (Feat. 창모, Coogie, ASH ISLAND & BIBI)) Way Ched (웨이체드)",https://www.youtube.com/watch?v=jKmib7okBdY&pp=ygVNRVZFUllUSElORyAoRmVhdC4g7LC966qoLCBDb29naWUsIEFTSCBJU0xBTkQgJiBCSUJJKSkgV2F5IENoZWQgKOybqOydtOyytOuTnCk%3D
HIGH (Feat. pH-1) 릴보이 (lIlBOI),https://www.youtube.com/watch?v=slc4mNefL6w&pp=ygUkSElHSCAoRmVhdC4gcEgtMSkg66a067O07J20IChsSWxCT0kp
"에어플레인모드 (Feat. TRADE L) 그리오 (GRIO), PYMEL (파이멜)",https://www.youtube.com/watch?v=RXZPxLIjHzc&pp=ygVJ7JeQ7Ja07ZSM66CI7J2466qo65OcIChGZWF0LiBUUkFERSBMKSDqt7jrpqzsmKQgKEdSSU8pLCBQWU1FTCAo7YyM7J2066mcKQ%3D%3D
Transparency Gabby Onme,https://www.youtube.com/watch?v=qHw2_AmT4UE&pp=ygUXVHJhbnNwYXJlbmN5IEdhYmJ5IE9ubWU%3D
Rain (Feat. HEMIAN) GAON_Art,https://www.youtube.com/watch?v=9RxmsoZ4OU8&pp=ygUcUmFpbiAoRmVhdC4gSEVNSUFOKSBHQU9OX0FydA%3D%3D
She's like a Pretty Witch (Feat. Kvsh) SHIRT (셔츠),https://www.youtube.com/watch?v=eeo6a3u37t4&pp=ygU1U2hlJ3MgbGlrZSBhIFByZXR0eSBXaXRjaCAoRmVhdC4gS3ZzaCkgU0hJUlQgKOyFlOy4oCk%3D
"Complicated Alexander Oscar, SVEA",https://www.youtube.com/watch?v=QO9ZD-jJ0YY&pp=ygUhQ29tcGxpY2F0ZWQgQWxleGFuZGVyIE9zY2FyLCBTVkVB
Karaoke Chris James,https://www.youtube.com/watch?v=3ppSCVSIOzA&pp=ygUTS2FyYW9rZSBDaHJpcyBKYW1lcw%3D%3D
Close to the Fire Chris James,https://www.youtube.com/watch?v=Y-Hzn-wmvKU&pp=ygUdQ2xvc2UgdG8gdGhlIEZpcmUgQ2hyaXMgSmFtZXM%3D
Lil Boo Thang Paul Russell,https://www.youtube.com/watch?v=5AgDZcM8In8&pp=ygUaTGlsIEJvbyBUaGFuZyBQYXVsIFJ1c3NlbGw%3D
"La La La (I'm on Fire) Adam Turley, Garon Brett",https://www.youtube.com/watch?v=xvLc9unF8b4&pp=ygUvTGEgTGEgTGEgKEknbSBvbiBGaXJlKSBBZGFtIFR1cmxleSwgR2Fyb24gQnJldHQ%3D
Stay Together Lauv,https://www.youtube.com/watch?v=NpGDNCKj20g&pp=ygUSU3RheSBUb2dldGhlciBMYXV2
In The Stars Benson Boone,https://www.youtube.com/watch?v=HPR-VwzbDRg&pp=ygUZSW4gVGhlIFN0YXJzIEJlbnNvbiBCb29uZQ%3D%3D
"parent song Jeremy Zucker, Chelsea Cutler",https://www.youtube.com/watch?v=aNH5z_tK_sg&pp=ygUpcGFyZW50IHNvbmcgSmVyZW15IFp1Y2tlciwgQ2hlbHNlYSBDdXRsZXI%3D
Her Anne-Marie,https://www.youtube.com/watch?v=YMR5bS1b9gg&pp=ygUOSGVyIEFubmUtTWFyaWU%3D
"Love, Dad Harry Hudson",https://www.youtube.com/watch?v=4RbojsLRucA&pp=ygUWTG92ZSwgRGFkIEhhcnJ5IEh1ZHNvbg%3D%3D
"Light It Up Marshmello, Tyga, Chris Brown",https://www.youtube.com/watch?v=qGh2e-yqEYQ&pp=ygUpTGlnaHQgSXQgVXAgTWFyc2htZWxsbywgVHlnYSwgQ2hyaXMgQnJvd24%3D
BILLIE EILISH. Armani White,https://www.youtube.com/watch?v=4vYOwhll1fs&pp=ygUbQklMTElFIEVJTElTSC4gQXJtYW5pIFdoaXRl
"Desce Pro Play (PA PA PA) Mc Zaac, Anitta, Tyga",https://www.youtube.com/watch?v=OEtZ4eE3bA0&pp=ygUvRGVzY2UgUHJvIFBsYXkgKFBBIFBBIFBBKSBNYyBaYWFjLCBBbml0dGEsIFR5Z2E%3D
I Cannot Be (A Sadder Song) (Feat. Gunna) Post Malone,https://www.youtube.com/watch?v=o3vqfdvatsQ&pp=ygU1SSBDYW5ub3QgQmUgKEEgU2FkZGVyIFNvbmcpIChGZWF0LiBHdW5uYSkgUG9zdCBNYWxvbmU%3D
"Armadillo (feat. Omega Sapien, Byung Un) Balming Tiger",https://www.youtube.com/watch?v=7Wr5E_rjcoc&pp=ygU2QXJtYWRpbGxvIChmZWF0LiBPbWVnYSBTYXBpZW4sIEJ5dW5nIFVuKSBCYWxtaW5nIFRpZ2Vy
Taste Tyga,https://www.youtube.com/watch?v=LjxulQ1bEWg&pp=ygUKVGFzdGUgVHlnYQ%3D%3D
GHOST Jack Harlow,https://www.youtube.com/watch?v=GByTR0pBYWE&pp=ygURR0hPU1QgSmFjayBIYXJsb3c%3D
"SILVER TOOTH. Armani White, A$AP Ferg",https://www.youtube.com/watch?v=uzb9PguVJhE&pp=ygUlU0lMVkVSIFRPT1RILiBBcm1hbmkgV2hpdGUsIEEkQVAgRmVyZw%3D%3D
"In Person (Feat. DJ Drama, Tyga) Lakeyah, OG Parker",https://www.youtube.com/watch?v=OA3cEGR77D4&pp=ygUzSW4gUGVyc29uIChGZWF0LiBESiBEcmFtYSwgVHlnYSkgTGFrZXlhaCwgT0cgUGFya2Vy
piccolo (Explicit Ver.) bbno$,https://www.youtube.com/watch?v=AMPa3339G5I&pp=ygUdcGljY29sbyAoRXhwbGljaXQgVmVyLikgYmJubyQ%3D
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] Jack Harlow",https://www.youtube.com/watch?v=HIwAI05Y1fU&pp=ygVHV0hBVFMgUE9QUElOIChmZWF0LiBEYUJhYnksIFRvcnkgTGFuZXogJiBMaWwgV2F5bmUpIFtSZW1peF0gSmFjayBIYXJsb3c%3D
Shimmy (Feat. Doja Cat) Lil Wayne,https://www.youtube.com/watch?v=hQGcmVGt0cc&pp=ygUhU2hpbW15IChGZWF0LiBEb2phIENhdCkgTGlsIFdheW5l
Isis (Feat. Logic) Joyner Lucas,https://www.youtube.com/watch?v=hTDb0ebFh8E&pp=ygUfSXNpcyAoRmVhdC4gTG9naWMpIEpveW5lciBMdWNhcw%3D%3D
"FTCU (SLEEZEMIX) (Feat. Travis Scott, Chris Brown, Sexyy Red) Nicki Minaj",https://www.youtube.com/watch?v=rV7zBXq5JsY&pp=ygVJRlRDVSAoU0xFRVpFTUlYKSAoRmVhdC4gVHJhdmlzIFNjb3R0LCBDaHJpcyBCcm93biwgU2V4eXkgUmVkKSBOaWNraSBNaW5hag%3D%3D
Lovin On Me Jack Harlow,https://www.youtube.com/watch?v=Iq8h3GEe22o&pp=ygUXTG92aW4gT24gTWUgSmFjayBIYXJsb3c%3D
BREATHE. freestyle Armani White,https://www.youtube.com/watch?v=qBt5_tLrmGI&pp=ygUfQlJFQVRIRS4gZnJlZXN0eWxlIEFybWFuaSBXaGl0ZQ%3D%3D
BIG MAD Ktlyn,https://www.youtube.com/watch?v=BQnF-_5s56g&pp=ygUNQklHIE1BRCBLdGx5bg%3D%3D
Do It On The Tip (feat. City Girls & Hot Girl Meg) Megan Thee Stallion,https://www.youtube.com/watch?v=oKdKbxdDB2s&pp=ygVGRG8gSXQgT24gVGhlIFRpcCAoZmVhdC4gQ2l0eSBHaXJscyAmIEhvdCBHaXJsIE1lZykgTWVnYW4gVGhlZSBTdGFsbGlvbg%3D%3D
Tyler Herro Jack Harlow,https://www.youtube.com/watch?v=np9Ub1LilKU&pp=ygUXVHlsZXIgSGVycm8gSmFjayBIYXJsb3c%3D
"Brand New (Explicit Ver.) Tyga, YG, Lil Wayne",https://www.youtube.com/watch?v=tnrAmSV9Ulw&pp=ygUtQnJhbmQgTmV3IChFeHBsaWNpdCBWZXIuKSBUeWdhLCBZRywgTGlsIFdheW5l
"Presha 2 Chainz, Lil Wayne",https://www.youtube.com/watch?v=0Mmv28qrObA&pp=ygUaUHJlc2hhIDIgQ2hhaW56LCBMaWwgV2F5bmU%3D
Thot Shit Megan Thee Stallion,https://www.youtube.com/watch?v=KynkMn5Hv3Q&pp=ygUdVGhvdCBTaGl0IE1lZ2FuIFRoZWUgU3RhbGxpb24%3D
WOO! CHARMAINE,https://www.youtube.com/watch?v=zGVrIn_pKUw&pp=ygUOV09PISBDSEFSTUFJTkU%3D
Tuesday Duckwrth,https://www.youtube.com/watch?v=Wlc8HxBZefc&pp=ygUQVHVlc2RheSBEdWNrd3J0aA%3D%3D
I Just Know Bugus,https://www.youtube.com/watch?v=-DDZ-KIPgTQ&pp=ygURSSBKdXN0IEtub3cgQnVndXM%3D
What I Like (feat. Rich The Kid & Tyga) Famous Dex,https://www.youtube.com/watch?v=Xt15tkGblbI&pp=ygUyV2hhdCBJIExpa2UgKGZlYXQuIFJpY2ggVGhlIEtpZCAmIFR5Z2EpIEZhbW91cyBEZXg%3D
Cash Shit (feat. DaBaby) Megan Thee Stallion,https://www.youtube.com/watch?v=2Xe7OAFljOA&pp=ygUsQ2FzaCBTaGl0IChmZWF0LiBEYUJhYnkpIE1lZ2FuIFRoZWUgU3RhbGxpb24%3D
"Coming In Hot Lecrae, Andy Mineo",https://www.youtube.com/watch?v=uLS-WE4K8q0&pp=ygUgQ29taW5nIEluIEhvdCBMZWNyYWUsIEFuZHkgTWluZW8%3D
"Surround Sound (Feat. 21 Savage, Baby Tate) J.I.D",https://www.youtube.com/watch?v=Y19q-7VN2WI&pp=ygUxU3Vycm91bmQgU291bmQgKEZlYXQuIDIxIFNhdmFnZSwgQmFieSBUYXRlKSBKLkkuRA%3D%3D
Jump (Feat. Gizzle) Lupe Fiasco,https://www.youtube.com/watch?v=qxDHFZ8irwk&pp=ygUfSnVtcCAoRmVhdC4gR2l6emxlKSBMdXBlIEZpYXNjbw%3D%3D
Cravin (Feat. G-Eazy) DaniLeigh,https://www.youtube.com/watch?v=_jqEqmc35yk&pp=ygUfQ3JhdmluIChGZWF0LiBHLUVhenkpIERhbmlMZWlnaA%3D%3D
"Me, Myself & I G-Eazy, Bebe Rexha",https://www.youtube.com/watch?v=bSfpSOBD30U&pp=ygUhTWUsIE15c2VsZiAmIEkgRy1FYXp5LCBCZWJlIFJleGhh
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign) Megan Thee Stallion,https://www.youtube.com/watch?v=FbcLcSY2au4&pp=ygVHSG90IEdpcmwgU3VtbWVyIChmZWF0LiBOaWNraSBNaW5haiAmIFR5IERvbGxhICRpZ24pIE1lZ2FuIFRoZWUgU3RhbGxpb24%3D
Shittin' Me A$AP Rocky,https://www.youtube.com/watch?v=Oh8b_P7_AuA&pp=ygUWU2hpdHRpbicgTWUgQSRBUCBSb2NreQ%3D%3D
"Glory (feat. GAWVI) WHATUPRG, GAWVI",https://www.youtube.com/watch?v=d9QnsicOjIo&pp=ygUjR2xvcnkgKGZlYXQuIEdBV1ZJKSBXSEFUVVBSRywgR0FXVkk%3D
"Up Now (Feat. G-Eazy and Rich The Kid) Saweetie, London On Da Track",https://www.youtube.com/watch?v=h0ipGRw1Ev4&pp=ygVDVXAgTm93IChGZWF0LiBHLUVhenkgYW5kIFJpY2ggVGhlIEtpZCkgU2F3ZWV0aWUsIExvbmRvbiBPbiBEYSBUcmFjaw%3D%3D
10 Bands (feat. Timbaland) (Feat. Timbaland) (Edited Ver.) Joyner Lucas,https://www.youtube.com/watch?v=s8SiuDhhxAo&pp=ygVHMTAgQmFuZHMgKGZlYXQuIFRpbWJhbGFuZCkgKEZlYXQuIFRpbWJhbGFuZCkgKEVkaXRlZCBWZXIuKSBKb3luZXIgTHVjYXM%3D
"Champagne Diet 박재범, 28AV, GEMINI (제미나이), pH-1",https://www.youtube.com/watch?v=BREItuPs-TY&pp=ygU7Q2hhbXBhZ25lIERpZXQg67CV7J6s67KULCAyOEFWLCBHRU1JTkkgKOygnOuvuOuCmOydtCksIHBILTE%3D
